sample,feature,shap
56,resting bp s,-0.0008206151401427381
56,cholesterol,0.040512958449453136
56,fasting blood sugar,-0.009283696241370619
56,resting ecg,0.0311696595075315
56,max heart rate,-0.013381646051148074
56,exercise angina,-0.013042630042279494
56,oldpeak,0.013532629514693565
56,ST slope,0.23384500898427504
57,age,-0.039813776285134855
57,sex,0.04580795171666989
57,chest pain type,0.08888302111608876
57,resting bp s,0.00032233877124496213
57,cholesterol,0.006095792969768312
57,fasting blood sugar,0.0287728087043141
57,resting ecg,-0.06322789490680598
57,max heart rate,-0.0009843041905427358
57,exercise angina,0.05902822261195885
57,oldpeak,-0.018001205546495282
57,ST slope,0.17895892037592948
58,age,0.038603265701744015
58,sex,0.056589038303778254
58,chest pain type,0.06300130933272245
58,resting bp s,0.0028861715769772102
58,cholesterol,0.0026502974200099606
58,fasting blood sugar,-0.0011749165278557346
58,resting ecg,-0.022871703205355757
58,max heart rate,0.0005815925293195841
58,exercise angina,0.05833449824874015
58,oldpeak,-0.002507256985443038
58,ST slope,0.17947299322402668
59,age,0.06383038553165392
59,sex,-0.023993895336985784
59,chest pain type,-0.019239569896274133
59,resting bp s,-0.006301058074253254
59,cholesterol,0.009823883620312123
59,fasting blood sugar,-0.009383616046548688
59,resting ecg,-0.021653568594360868
59,max heart rate,0.022980697891717656
59,exercise angina,-0.051613073605491576
59,oldpeak,-0.016653861361903992
59,ST slope,-0.21867266729908202
60,age,0.022669064239273534
60,sex,0.01940699308275725
60,chest pain type,0.13047898890111762
60,resting bp s,-0.01569608877390183
60,cholesterol,0.00994806624180366
60,fasting blood sugar,0.039167909432013086
60,resting ecg,-0.0016061902629544407
60,max heart rate,0.024647441979609875
60,exercise angina,0.029678452019673097
60,oldpeak,0.003246948128405726
60,ST slope,0.15082801011532668
61,age,0.010686372099176913
61,sex,0.00885660944058385
61,chest pain type,-0.02928775255306665
61,resting bp s,-0.013754007392368655
61,cholesterol,0.0018334247857604436
61,fasting blood sugar,0.0035887497126537173
61,resting ecg,0.041928526911593836
61,max heart rate,0.0014216346037832176
61,exercise angina,0.012443203634512264
61,oldpeak,0.02165768535105819
61,ST slope,0.23706551393538597
62,age,-0.01677733717964975
62,sex,-0.16236993643450054
62,chest pain type,-0.020506201969015564
62,resting bp s,0.030394485342438313
62,cholesterol,-0.06713796147488996
62,fasting blood sugar,-0.02168384240985067
62,resting ecg,0.008155019295981997
62,max heart rate,-0.010137919672532658
62,exercise angina,-0.032743082522002975
62,oldpeak,-0.013909090106947781
62,ST slope,0.17972261806378512
63,age,-0.038784746665043356
63,sex,0.052133403771372246
63,chest pain type,0.10014273501959867
63,resting bp s,-0.0014128221726088651
63,cholesterol,-0.002722858862064856
63,fasting blood sugar,-0.008094033134001397
63,resting ecg,0.005829200628808968
63,max heart rate,-0.0027569367353018864
63,exercise angina,0.03896685169465429
63,oldpeak,0.0061060446670075695
63,ST slope,0.18434345558272344
64,age,0.02379204001137375
64,sex,0.012667231757824814
64,chest pain type,-0.0017179276654833695
64,resting bp s,0.009061235915590434
64,cholesterol,0.00463547239752401
64,fasting blood sugar,0.00418382223399645
64,resting ecg,0.038725830815723956
64,max heart rate,0.0028200434239742506
64,exercise angina,-0.006854843219415662
64,oldpeak,0.011502429804249426
64,ST slope,0.24983655754673229
65,age,-0.010728653239391366
65,sex,0.011197497855449642
65,chest pain type,-0.030599098146366514
65,resting bp s,0.0004027859987696193
65,cholesterol,-0.0016243745704481779
65,fasting blood sugar,-0.010831416227884395
65,resting ecg,-0.013033337153375412
65,max heart rate,-0.010877976537763246
65,exercise angina,-0.02970513718925169
65,oldpeak,-0.03339549602054863
65,ST slope,-0.27823871400721856
66,age,-0.021007976210490227
66,sex,0.018058937268495615
66,chest pain type,-0.002306797167863075
66,resting bp s,-0.007162004663414535
66,cholesterol,-0.0003629399048646749
66,fasting blood sugar,-0.016358040416337233
66,resting ecg,-0.010261665092192248
66,max heart rate,-0.008247688236697564
66,exercise angina,-0.05388473413225372
66,oldpeak,-0.048458858121835736
66,ST slope,-0.25631257166810845
67,age,-0.015404900844105715
67,sex,0.0095780822416312
67,chest pain type,-0.026080723325771733
67,resting bp s,-0.006245681393380823
67,cholesterol,-0.001614033589373525
67,fasting blood sugar,-0.007654562722323674
67,resting ecg,-0.0024780192040630335
67,max heart rate,0.00646974330501949
67,exercise angina,-0.01857528861010032
67,oldpeak,-0.048911721895785076
67,ST slope,-0.2655632489172931
68,age,0.0018554961777360666
68,sex,0.03413932659334008
68,chest pain type,0.034806725625655247
68,resting bp s,0.048838959568401286
68,cholesterol,0.0027498721899917302
68,fasting blood sugar,-0.00771315295381751
68,resting ecg,-0.02442423740818913
68,max heart rate,-0.03741675452600602
68,exercise angina,-0.002876220171237397
68,oldpeak,-0.004770444529825569
68,ST slope,-0.16810906910155002
69,age,0.05122056073572854
69,sex,-0.10935590348618704
69,chest pain type,-0.010895455580222478
69,resting bp s,0.0196060245441829
69,cholesterol,0.00873161684843201
69,fasting blood sugar,-0.012071945955793681
69,resting ecg,0.03855377679878193
69,max heart rate,0.02757518936134901
69,exercise angina,-0.02817482414729146
69,oldpeak,-0.006939010559067928
69,ST slope,0.20472135797723218
70,age,-0.03177940317355284
70,sex,0.03792679877510565
70,chest pain type,0.11718392403909206
70,resting bp s,-0.004269398388479696
70,cholesterol,0.0018146712100768612
70,fasting blood sugar,0.024276141109900992
70,resting ecg,-0.01930120002604802
70,max heart rate,-0.013661800229740154
70,exercise angina,0.10351092872179336
70,oldpeak,-0.06827790926806335
70,ST slope,-0.1586513945787927
71,age,0.0036080368293949887
71,sex,0.01724077586090501
71,chest pain type,0.0984720333387702
71,resting bp s,0.007608931298722807
71,cholesterol,-0.02520713059412108
71,fasting blood sugar,-0.0014115612140224297
71,resting ecg,-0.015974863340365113
71,max heart rate,-0.0005057593144095854
71,exercise angina,0.04985296043978989
71,oldpeak,0.01389004487331747
71,ST slope,0.18367112818305992
72,age,-0.00321335117859943
72,sex,-0.005364515022783203
72,chest pain type,-0.17034177766863137
72,resting bp s,0.021504978431616473
72,cholesterol,-0.0005942108815059169
72,fasting blood sugar,-0.00791500849479458
72,resting ecg,-0.024326586210987704
72,max heart rate,-0.005721110349431712
72,exercise angina,0.016863824655798148
72,oldpeak,0.00020947605793903727
72,ST slope,-0.17788266805048783
73,age,0.024381504765043062
73,sex,0.01844477943260043
73,chest pain type,0.06677428495954958
73,resting bp s,-0.01902023799681547
73,cholesterol,0.005095621339479816
73,fasting blood sugar,0.0065348183970070335
73,resting ecg,0.01091138693937303
73,max heart rate,-0.0033536412142099116
